id,bitter,meaty,salty,sour,sweet,piquant,ingredients,recipeName,smallImageUrls,totalTimeInSeconds,rating,sourceDisplayName
"Cashew-Milk-1952026","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","raw-cashews water sea-salt","Cashew Milk","https://lh3.googleusercontent.com/vtlgmHgddLU9GBMGcQ9q_3B0jkbdWFsl5eBcw-7AnZnV24moRccNzbp-RefpvJVYGOYFbVK0qwzMfzJMZD2VVw=s90","900","4","Elana's Pantry"
"Homemade-Pizza-Sauce-1471696","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.6666666666666666","0.3333333333333333","0.16666666666666666","tomato-purée olive-oil onions garlic-cloves italian-seasoning red-pepper-flakes kosher-salt black-pepper","Homemade Pizza Sauce","https://lh3.googleusercontent.com/JmsnajpZ61dKyBZJCzbKpnyk1g2XATmZMRGh454kCmnL77A_sGCN7CAbsAH3hwVqdMIJJ4nYy_CC-YjipBt_Zw=s90","1800","4","The Foodie Affair"
"Jeff_s-No-Knead-Bread-1547577","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","0.0","all-purpose-flour instant-yeast fine-sea-salt white-vinegar beer water","Jeff's No Knead Bread","https://lh3.googleusercontent.com/wPMkD2zZl907kE9slbRNfjO2Igk06NRJ_L_vfZoLq1w4G3cwo8xvUhYUmZ_FnAa8tZkpGj8iM3m8jWEKWt2lhYs=s90","4800","4","Kitchen Konfidence"
"Mushroom-Gravy-1188349","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","butter crimini-mushrooms salt flour chicken-stock thyme","Mushroom Gravy","http://lh3.googleusercontent.com/0P0cj277nOLZkVrl8H3C6Xj5FoWt5zDCstc4_8e7BSrti0PN-HZf-qVO7ehfHxu7Z51pBUAa5Zv9G5IZVtFV=s90","2700","4","Whisking Mama"
"Homemade-Garlic-Knots-1589035","0.8333333333333334","0.5","0.8333333333333334","0.5","0.16666666666666666","0.0","bread-flour granulated-sugar active-dry-yeast salt warm-water olive-oil unsalted-butter garlic fresh-parsley garlic-salt parmesan-cheese","Homemade Garlic Knots","https://lh3.googleusercontent.com/DBNnnASTIZbWWEcv2Fi_A98GgelJ-e6biwuFWxOHEjVR8ITtLvcQgY0hqU-RakpiQgq0ykMK7hYokwLppaQn9g=s90","7200","4","Baker by Nature"
"Cinnamon-Apple-Noodle-Kugel-1874253","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","nonstick-spray wide-noodles large-eggs large-egg-whites cinnamon sugar kosher-salt applesauce canola-oil","Cinnamon Apple Noodle Kugel","https://lh3.googleusercontent.com/a02n17plwvupEMyKM-kvZYaMrus4wI7I2JNArfzW7aOesvoHBXaz-FbJ8QfOQHu-8XxUhIWGpb9832jk7JC5NhA=s90","3600","4","Nutritioulicious"
"OMG-Mac-and-Cheese-1118794","0.16666666666666666","0.8333333333333334","0.5","0.16666666666666666","0.16666666666666666","0.0","elbow-macaroni cook-and-drain cream-cheese heavy-cream jack-cheese salt pepper","OMG Mac and Cheese","http://lh3.googleusercontent.com/y5wzJQdh-cQpR7lSWdFDuZyqdzCbl-ZAk_ZDY7z5iipN3u4-FjZhpqisbMdKmBGbVZfUt7-OuxoduVif7ob9FTw=s90","2400","4","Plain Chicken"
"Greek-Salad-1077031","0.5","0.16666666666666666","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","tomatoes cherry-tomatoes purple-onion seedless-cucumber red-bell-pepper romaine-lettuce fresh-thyme fresh-chives Greek-feta pitted-kalamata-olives olive-oil red-wine-vinegar dried-oregano salt ground-black-pepper","Greek Salad","http://lh3.googleusercontent.com/WDL08E3zjwoia7guejZVtm-hkoFGnPYVqvVEio_jqqk5ogUx_MeB1CKcnlw_-BWrOWLuGyHxcycuToR2KBHg=s90","1200","3","Sprout Farmers Market"
"Rosemary-Crackers-1952046","0.5","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","blanched-almond-flour sea-salt fresh-rosemary olive-oil large-eggs","Rosemary Crackers","https://lh3.googleusercontent.com/FlfHZDorVq9lTafRmFHfE5wllh3tgh06ZaoUQT57-Zai6LrCUj8Geu-VxHewaaKqm1KlKEFjrSpbapZzUoD31A=s90","2100","4","Elana's Pantry"
"Mango-Slaw-with-Cashews-and-Mint-1946729","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.5","0.16666666666666666","mango napa-cabbage red-pepper purple-onion fresh-lime-juice rice-vinegar oil salt red-pepper-flakes fresh-mint toasted-cashews","Mango Slaw with Cashews and Mint","https://lh3.googleusercontent.com/ZxVRb6QCt8lChOD6bASaLojY9qNMpUyaCT5L37S38CrOh_DrogxITeGAlr0viYjJsXMRwsahlsw2BSg3jrgn4Q=s90","2100","4","Smitten Kitchen"
"Crispy-Sesame-Chicken-with-a-Sticky-Asian-Sauce-1690758","0.8333333333333334","0.5","0.8333333333333334","0.16666666666666666","0.5","0.16666666666666666","olive-oil eggs corn-flour all-purpose-flour salt pepper garlic-salt paprika chicken-breast-fillets sauce garlic Chinese-rice-vinegar honey sweet-chili-sauce ketchup brown-sugar soy-sauce rice sesame-seeds spring-onions","Crispy Sesame Chicken with a Sticky Asian Sauce","https://lh3.googleusercontent.com/0F50u2sWhT_oPNEIvrZdZ5lk7VXe672c-ezunbqEr86OPUBRTOHlqFEYztlnzThFW_by9BMJxuOIwTSCpwgs=s90","1800","4","Kitchen Sanctuary"
"Recipe-for-Chickpeas-_Garbanzo-Beans_-Roasted-with-Tamari-and-Sea-Salt-1020112","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","0.0","chickpeas olive-oil tamari-soy-sauce sea-salt","Recipe for Chickpeas (Garbanzo Beans) Roasted with Tamari and Sea Salt","http://lh3.ggpht.com/rETYyxfFvEi635YZ0u4WSf-9-VpuWWgmlZZNpcEIusjGZz3VyGrOK2m9G4AyuUT1azfnfC490FDC9YWclih1kA=s90","4500","5","Kalyn's Kitchen"
"Pita-Bread-577796","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","yeast warm-water all-purpose-flour salt granulated-sugar water","Pita Bread","http://lh4.ggpht.com/y136kpmQGg1hzykVouNRuoDlgE05Knfbs8f2ciy7hpZ7e8HwYfVcH39VW_duv97FJksn2J3ymNeSKja9T_n-=s90","2400","3","Middle Eastern Food About.com"
"Best-Ever-Sweet-and-Sour-Sauce-1711528","0.8333333333333334","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.6666666666666666","0.0","brown-sugar ketchup water salt rice-vinegar soy-sauce corn-starch","Best Ever Sweet and Sour Sauce","https://lh3.googleusercontent.com/vLDzuD2SQ5mohLtMccKXo71c2DakuL7sAR9hlcViZkC5isJg9JBIGtNAOybFfpp8fYLErhWUVgQIZLbNMwVZ=s90","1500","4","Chef In Training"
"Silky-Chocolate-Pudding-1908488","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","0.8333333333333334","0.0","corn-starch sugar salt whole-milk bittersweet-chocolate pure-vanilla-extract","Silky Chocolate Pudding","https://lh3.googleusercontent.com/DAwjuFf41nVa4ReJCxfUFAAVMnVud2ZoNVfA7SGfCrO3OH8B1bcqKzYnqaXPkjsoj93szJzC_ALByiWXULcJFqA=s90","1500","4","Smitten Kitchen"
"Delicious-Ice-Cream-1547790","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","heavy-cream whole-milk sugar large-egg-yolks vanilla-beans salt","Delicious Ice Cream","https://lh3.googleusercontent.com/o3-OfUlgb1w0RgCnY9zCA-9EA_ICEIt-FvfExY8uMh5UBD6R0_EuLWcOQW40po71aDWYaZCI5KEzYi9fFosvcQ=s90","3000","3","Creat Bake Celebrate"
"Paleo-Tortilla-Chips-1494824","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.0","0.16666666666666666","0.0","blanched-almond-flour flax-seed-meal egg-whites sea-salt","Paleo Tortilla Chips","https://lh3.googleusercontent.com/tCUaF9yq71-xU2jid1hR1vYITteyGufMpM27vVghuj165L-U38cxoK_nhPZd2XHfPfjtJAeF_9iRSfpxGLIpSw=s90","1800","4","Elana's Pantry"
"Cauliflower-Mock-Mashed-Potatoes-990335","0.8333333333333334","0.5","0.8333333333333334","0.8333333333333334","0.3333333333333333","0.0","cauliflower cream-cheese parmigiano-reggiano-cheese garlic chicken-stock ground-black-pepper sea-salt chopped-fresh-chives butter","Cauliflower Mock Mashed Potatoes","http://lh3.ggpht.com/YRRNgY_7g-0_Q89r4pf3_n-jv9GqFUtZIRM04z_2jXh3ntoaphJOl1BIowad9uzpyORBY8dyX4eJVmFR9gZjNQ=s90","1800","4","The Skinny Confidential"
"Julia-Childs-White-Sandwich-Bread-792132","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.0","warm-water active-dry-yeast sugar all-purpose-flour salt butter","Julia Child’s White Sandwich Bread","http://lh4.ggpht.com/FgvJ_vC0mjsmI-gcRA-Q7R18WD3pftdJqIg7ppzimbF8DBhXkTnNnY5FA2d3Gi3s7nraX2ASebXCohOepuTo=s90","5100","4","Dinner with Julie"
"Cauliflower-Leek-Soup-976135","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","extra-virgin-olive-oil onions garlic chili-powder cauliflower leeks water lemon-juice fresh-thyme sea-salt pepper roasted-almonds","Cauliflower Leek Soup","http://lh6.ggpht.com/NSqq6-R_lUAubj8I8k9bl5F57eOSAH2OxrbBJWmNxGh64Rurt3BpnFDLHdkzmgpltOViNl_xi6X8lF7MioIgLq8=s90","3000","4","Green Kitchen Stories"
"Basic-Crepe-1040345","0.16666666666666666","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.0","all-purpose-flour salt eggs milk water vanilla butter","Basic Crepe","http://lh6.ggpht.com/h9n3Nh5z5joWlyRzprN2qftpVjgvGFu4vlT321GjmndN3BKOqa8_zYg9QhqfUB2wYBOR7q3CqKLi8N_kN6pW=s90","2100","4","The Foodie Affair"
"Dutch-Butter-Cake-1619107","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","all-purpose-flour unsalted-butter sugar salt","Dutch Butter Cake","https://lh3.googleusercontent.com/wkoDrHVMgVTS7fZgm8rhQzvQ-oHS2j0t-T2IDUDZZ2zI4koShFkjNh_OZPWq7lVz8ZiSYYqlShlG1D0qAfPC5g=s90","3300","4","Kevin and Amanda"
"Ultimate-Southern-Mac-and-Cheese-1024950","0.6666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.3333333333333333","unsalted-butter all-purpose-flour yellow-onion whole-milk sharp-white-cheddar-cheese mozzarella-cheese thick-cut-bacon whole-grain-mustard fresh-parsley kosher-salt ground-black-pepper ground-red-pepper grated-nutmeg penne-pasta","Ultimate Southern Mac and Cheese","http://lh4.ggpht.com/B2d9nWbmSQ2PJC72T-8y0CSUO6y0xzFeI88D3mYGRj4pQ0UxhzV388x7ZFWdM_l9pI6zNmGoo474qGWBEoQigHw=s90","4200","3","Tasteof the South Magazine"
"Simple-brownie-336016","0.6666666666666666","0.6666666666666666","0.5","0.0","0.8333333333333334","0.0","butter sugar cocoa-powder salt vanilla eggs flour","Simple Brownie","http://lh6.ggpht.com/LkxRYywyrjbzywTaQ6VoLK4RcIuUmROVV_xcokOdFSwNKzhSh689P6MCOp8KNRqpk-kLCTWe-JSAcuB-yZYPhw=s90","3300","5","Baked Bree"
"Leonard_s-bakery-hawaii-malasadas-344533","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","active-dry-yeast sugar eggs unsalted-butter milk half-&-half kosher-salt bread-flour canola-oil","Leonard's Bakery Hawaii Malasadas","http://lh5.ggpht.com/8LVMtWPID3k_PiQnSmdaM1sCwhrsCvpR777ldfOPfAO_aJ5Z2UsAlgm7n9G_oOt4xnRtJSFvEB4bingygiN3rQ=s90","5100","5","Saveur"
"Salted-Caramel-Chocolate-Shortbread-Bars-470421","0.16666666666666666","0.8333333333333334","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.0","all-purpose-flour baking-powder salt unsalted-butter sugar light-corn-syrup sweetened-condensed-milk chocolate fleur-de-sel","Salted Caramel Chocolate Shortbread Bars","http://lh4.ggpht.com/eh_nEUhsXwE4yYq3FNlvA9IbK5anToE9OhangPZcb40wKcZJ3VDiARZiRoqNtc_2R338kd7HRDprJ_T32saj=s90","3600","5","Tracey's Culinary Adventures"
"Chocolate-Pots-de-Creme-1600906","0.5","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","coconut-milk egg-yolks stevia sea-salt chocolate-chunks","Chocolate Pots de Creme","https://lh3.googleusercontent.com/6-9pcFD-gdt8PLE62MNrVv-KVYcAjtuMGcTmgAvBKyH23URbAmrKNuMuZNnlsMrq5SqLRdVYpVvSqtt-S9-QCg=s90","1500","4","Elana's Pantry"
"Crispy-Lemon-Chicken-Pasta-1623233","0.3333333333333333","0.8333333333333334","0.5","0.5","0.16666666666666666","0.0","angel-hair chicken-breasts salt pepper garlic-salt flour butter garlic heavy-whipping-cream lemon-juice lemon grated-parmesan-cheese","Crispy Lemon Chicken Pasta","https://lh3.googleusercontent.com/j82jr9CgNHy93syqXaeGzP6v9GYn6VNt461_oMg-Cs3aWlRuQrXRbQKut3pFs9obKAhDcL1P-C_xvilNU0Ri=s90","2100","4","Kevin and Amanda"
"Braised-Celery-1095466","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","celery butter salt vegetable-stock","Braised Celery","http://lh3.googleusercontent.com/E2vwAXuzfhfRImE55Yx03hHB5NZVQAOaFGMPHac8Ii4BhI13beOGrF20Ak_cHcakjSSnglagi9Exs7zRCAN4vw=s90","900","4","A Girl Defloured"
"Best-Ever_-Homemade-Flour-Tortillas-761746","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.0","0.0","flour salt baking-powder vegetable-oil warm-water","Best Ever! Homemade Flour Tortillas","http://lh3.ggpht.com/eS6R2p_NlCmXt9HgjmTVnqtT_4Uk62Tglmhekd8tIumCrzY2NGKZb6dY9HHyKOtrqHZ0jrnIscDbuJmpApMwZw=s90","3600","4","The Café Sucré Farine"
"Chicken-with-Rice-in-one-pot-1623406","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","chicken-thighs extra-virgin-olive-oil onions carrots garlic rice salt pepper water","Chicken with Rice in one pot","https://lh3.googleusercontent.com/hy3PtuuJWfkYobeke_lEVk-2pJXx6Wda655Wn0h6H6502RgP-IDlsqMUgJ28hSJWBqwTZigz08_2DFIi86LFBQ=s90","","4","Image Cooking"
"Salted-Caramel-Pot-de-Creme-1381690","0.16666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","large-egg-yolks granulated-white-sugar heavy-cream vanilla-extract sea-salt","Salted Caramel Pot de Crème","https://lh3.googleusercontent.com/ZjauU5RS7nCjIf8Yp2EZE5k0EVrF7CUuBBlWvmgEg9LHChtT8QGOEsSRvNvTsSvu0zPF78C7a2nIJ_BZU9eE=s90","3900","3","The View from Great Island"
"Easy_-Big-Fat-Yeast-Rolls-1216219","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.5","0.0","warm-water active-dry-yeast sugar salt softened-butter eggs flour","Easy, Big Fat Yeast Rolls","http://lh3.googleusercontent.com/ALkcdZqIYPN7qdFqCSLEpFHQKDBhMMLAMpvAstB09pMGGx6e_RYSzH_oFkP4V-gzMHPRS1AK9oHW-oa1XJl_bg=s90","","4","All Things Food, Cooking with Mary and Friends"
"My-Grandmas-Greek-Dressing-595927","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.0","garlic dried-oregano kosher-salt ground-black-pepper lemon-juice olive-oil","My Grandma’s Greek Dressing","http://lh4.ggpht.com/MqhuSDzpOt3xEOhwCf71kTKEyGKOt4FLRsOU5guJZZ_uAQg3ndR2Ry4bWZ8mRbocDx0mhVy-UmZ6KbW4VJj23A=s90","600","4","Simply Scratch"
"Chocolate-Brownies-1695985","0.5","0.6666666666666666","0.5","0.0","0.8333333333333334","0.0","butter sugar vanilla eggs flour cocoa baking-powder salt chocolate-chips","Chocolate Brownies","https://lh3.googleusercontent.com/oBbCeDIKsYjqU92dXygtRmXz3jZ0Mt_d3INylxjJpXFBnGjt8dUER99V_t1dSy70FpCkthcM1UiCksvfzloY=s90","2400","4","Bunny's Warm Oven"
"Sour-Cream-Coffee-Cake-Streusel-Muffins-2058930","0.5","0.5","0.5","0.16666666666666666","0.8333333333333334","0.0","all-purpose-flour salt cinnamon baking-powder unsalted-butter brown-sugar sour-cream vanilla-extract large-eggs butter flour powdered-sugar milk","Sour Cream Coffee Cake Streusel Muffins","https://lh3.googleusercontent.com/Ud3_LRrc6J60KFXV4I5QcPDOX_Mky5EdAJF0-CjwASuYJH43hPC-nb0sMed8jcUwh_KrvRg3NdqcIIvUSbNFWw=s90","1500","4","Chef Savvy"
"Rosemary-Garlic-roasted-potatoes-1711341","0.5","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.3333333333333333","red-potato extra-virgin-olive-oil fresh-rosemary garlic sea-salt ground-pepper","Rosemary Garlic roasted potatoes","https://lh3.googleusercontent.com/tIaCiY59SMXlkUGH2Q2r95sFKWL5C2kPA1TIODGNtd7L7ZmBvbHVF79Bzx1CVoioBVJSCVI1_vnoA3YFvuUH=s90","2700","4","My Mommy Style"
"Breakfast-Apple-Granola-Crisp-1897016","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","apples lemon-juice sugar corn-starch cinnamon salt unsalted-butter honey flour oats sliced-almonds shredded-coconut","Breakfast Apple Granola Crisp","https://lh3.googleusercontent.com/Er16-aRgUSzCTeCxm9iKkiHvINc2AehgwjBFs6NdWVG9G27wJaNNUJx_wVB8Gi-vSNDGQi6JzwX8aECnTAz_C14=s90","3900","4","Smitten Kitchen"
"Easy-Chicken-Gravy-1092026","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","0.0","0.0","butter flour chicken-broth salt pepper","Easy Chicken Gravy","http://lh3.googleusercontent.com/T8a7fW5I5pUoGDLgogbD27L9Awh_fVayuFfp0yfD3xWFA6DKgQWrLLyUjghgYyhDbLKOsmirrQNHwhB2TNrZUZI=s90","1200","3","Food Geeks"
"The-Best-Pan-Fried-Breakfast-Potatoes-1072957","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.0","0.0","baking-potatoes canola-oil salt parsley parmesan-cheese","The Best Pan-Fried Breakfast Potatoes","http://lh3.googleusercontent.com/PxzPas39ri8rW-8ql3mllIuvo39noRfNre_9W0LatLLzbIbzwPyaTAMqbdBUMbeFsltixhc8iFHRE9QTGFFT=s90","2100","4","The Foodie Patootie"
"Crispy-Oven-Baked-French-Fries-1181567","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","russet-potatoes olive-oil salt black-pepper garlic-powder paprika","Crispy Oven Baked French Fries","http://lh3.googleusercontent.com/t66VIXxE7cQEl0hEZkNPJJL1rvVQP8pxPs_weiITpyuxhS3eci1Altbq5yXNuW8R3NE6OOnfh_NDnGtmM4hi=s90","3000","4","She Likes Food"
"The-Ketogenic-Cookbook-Review-1493941","0.8333333333333334","0.3333333333333333","0.8333333333333334","0.6666666666666666","0.16666666666666666","0.16666666666666666","shredded-zucchini fine-sea-salt coconut-flour large-eggs cheese yellow-onion smoked-paprika","The Ketogenic Cookbook – Review","https://lh3.googleusercontent.com/zlMG105EQCb3335kxZrwC0iCP1qVTGNZdUOQad4FFhdFEfdPDFa6AlToAtJU-AfR-aZjjFknN-f0ERiH45M0=s90","2100","4","Southern Kissed"
"Pumpkin-Seed-Oat-Energy-Bites-1924035","0.8333333333333334","0.8333333333333334","0.5","0.16666666666666666","0.8333333333333334","0.0","pitted-dates rolled-oats chia-seeds sea-salt peanut-butter pumpkin-seeds unsweetened-shredded-dried-coconut","Pumpkin Seed Oat Energy Bites","https://lh3.googleusercontent.com/13nVVRTNeRokWnc9sQvcPVr5hfVTkt3vS6DH-F9XMaZhhBTZuldayqJmHg8eI7agpzu52Z7wpeCJhTMd8DZytg=s90","2400","3","Healthy Grocery Girl"
"Microwave-Mug-Broccoli-and-Cheese-Rice-Bowl-_Microwave-Mug-Meals_-1860766","0.16666666666666666","0.16666666666666666","0.6666666666666666","0.5","0.16666666666666666","0.0","rice cold-water broccoli-florets corn-starch milk shredded-cheddar-cheese salt","Microwave Mug Broccoli and Cheese Rice Bowl (Microwave Mug Meals)","https://lh3.googleusercontent.com/MFmeDrgu93p4YPk6nXrSC7_43hMCvaCZSjYRKOoMILtJWYyigXFEI4awQchLBFjzINTFRChmWJ1NMcy69yf2Pw=s90","600","4","Gemma's Bigger Bolder Baking"
"How-to-Cook-Kale-519438","0.8333333333333334","0.16666666666666666","0.5","0.8333333333333334","0.16666666666666666","0.0","kale-leaves onions garlic-powder salt oil","How to Cook Kale","http://lh4.ggpht.com/LNWQrxIJTCMYQl710l7GFYI1A5mh0y4VZOeVZqBi1yIy3cmBgxSbn3PFkfth25uLlB5-TKbERnp0hJ8Iy2SjSQ=s90","1200","4","Chocolate Covered Katie"
"Clean-Hangover-Elixir-1231418","0.16666666666666666","0.0","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.0","ginger-root lemon raw-honey sea-salt turmeric milk water","Clean Hangover Elixir","http://lh3.googleusercontent.com/u2_0fEP04MkFHge9RDQq8ADkfjSKK2gtqmJOcM1odobWM5mC10D-4OgfJHisrn3qaPBs123Op9wzW6lL28SdW7I=s90","2400","4","She Lives Clean"
"Croissoughnuts-1432231","0.16666666666666666","0.5","0.6666666666666666","0.16666666666666666","0.6666666666666666","0.0","milk active-dry-yeast sugar large-eggs vanilla all-purpose-flour salt butter powdered-sugar pure-maple-syrup","Croissoughnuts","https://lh3.googleusercontent.com/LkHJ6sGC0ha47mHpJMNx_2ZC_kweqhkwh8YbTaPTZ722zVEJFIKLwUjCwfXhdfxRA6pTGh1ztmCko15HoBe3=s90","4800","4","Dinner with Julie"
"Salted-Butter-Caramel-Ice-Cream-1840984","0.16666666666666666","0.3333333333333333","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","whole-milk sugar salted-butter sea-salt heavy-cream large-egg-yolks vanilla-extract","Salted Butter Caramel Ice Cream","https://lh3.googleusercontent.com/_0b6hon0RCefsONdWnpCRG9uRhU0P5ulPiKlGzxQnCzd72sCGwbLiyZlaW-AJUsYE3bnA6isz6uOv4y-5Pgq=s90","","4","David Lebovitz"
"Milk-and-Cookie-Shots-541567","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.16666666666666666","0.8333333333333334","0.0","shortening granulated-sugar light-brown-sugar large-egg-yolks vanilla-extract all-purpose-flour salt mini-chocolate-chips chocolate-candy milk","Milk-and-Cookie Shots","http://lh5.ggpht.com/CMvtW5lDbT00P3oDJyrIyMvKyZAnkL8x2obkZIG-ZwwRP9TWdUiQqVyQrYsuR1iI7ai_0Vv_s7hvHda95HCpYB8=s90","4500","3","popsugar.com"
"Chopped-Salad-With-Feta_-Lime-And-Mint-1739027","0.5","0.16666666666666666","0.5","0.6666666666666666","0.16666666666666666","0.16666666666666666","vegetables feta-cheese-crumbles scallions toasted-sunflower-seeds fresh-lime-juice olive-oil kosher-salt chile-powder freshly-ground-black-pepper fresh-mint","Chopped Salad With Feta, Lime And Mint","https://lh3.googleusercontent.com/89l41GcnpBC9xRotTc7TH9bfLksyqPAwMHiprwUrBSehuDPfE0VnMtiFmAvyeJ_WfyGDKJDfZro4eSjxIloTUVA=s90","1200","4","Smitten Kitchen"
"5_-Chile-Verde-_Green-Chile-Sauce_-1264605","0.3333333333333333","0.16666666666666666","0.8333333333333334","0.8333333333333334","0.16666666666666666","0.8333333333333334","shortening chicken-broth chopped-onion garlic-powder flour salt green-chile","5. Chile Verde (Green Chile Sauce)","http://lh3.googleusercontent.com/HMa38-oCbaLJFjuUckQvwoRvo7MwKm_ncagV6CmBgARf9r8lI6C6941K90XN8xzzrIO4j-T9_CToZP4z6qBXcA=s90","1200","4","I Am New Mexico"
"Creamy-Yogurt-Cucumber-Salad-1517762","0.16666666666666666","0.16666666666666666","0.16666666666666666","0.3333333333333333","0.3333333333333333","0.0","nonfat-plain-greek-yogurt seedless-cucumber purple-onion garlic lemon fresh-dill chopped-fresh-mint kosher-salt freshly-ground-black-pepper","Creamy Yogurt Cucumber Salad","https://lh3.googleusercontent.com/mZ9GgkL8cAEOQGiwGvImoxDbhkkoMNGemgtk2fB_p-yBLBqsP3MTx7WdfO-IyWBf1ZggUZq8lUv-NShn0VbzQg=s90","3300","4","Foodie Crush"
"Baked-shells-with-tomato-and-mozzarella-310024","0.8333333333333334","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.16666666666666666","0.0","olive-oil tomato-sauce fresh-basil-leaves shells mozzarella-cheese grated-parmesan-cheese pepper salt onions garlic tomatoes","Baked Shells with Tomato and Mozzarella","http://lh4.ggpht.com/VbXBkZusIIVUdioWDWtl6aKvo8RFsWq0r26ApPDmlPm3jWaIMCM28TtmrDTsdiaOXoI8bgzuQVzjTK32JwSvE9c=s90","4200","5","Big Girls Small Kitchen"
"Super-Summer-Detox-Salad-1175573","0.6666666666666666","0.16666666666666666","0.6666666666666666","0.8333333333333334","0.16666666666666666","0.0","farro olive-oil lemon-juice kosher-salt kale-leaves pitted-cherries chickpeas purple-onion artichoke-hearts walnut-halves","Super Summer Detox Salad","http://lh3.googleusercontent.com/MSUNkrGS102gHDmSedjdZnRXoQ6cN-KJ2PKoz88Y1b-zCdHnMJ41zT73Lms3cFnNYQRYRM7z75goBZM8pNhY=s90","1800","4","Well Plated"
"Traditional-Stuffing-1843150","0.5","0.16666666666666666","0.8333333333333334","0.3333333333333333","0.16666666666666666","0.0","bread-dough butter chopped-onion chopped-celery parsley chopped-fresh-sage fresh-rosemary chopped-fresh-thyme salt pepper chicken-broth eggs","Traditional Stuffing","https://lh3.googleusercontent.com/GOFNnB2ph1n6WQaBCQ8NCzC-zJ94gA_sU05SZxmfO9bPf9jkWf8HBd3PK3G6JY5tgtIYUBiHO2WwgKAemX5l=s90","5400","3","Rhodes Bake-N-Serv"
"Balsamic-Glazed-Carrots-Savour-the-Senses-58307","0.5","0.16666666666666666","0.6666666666666666","0.16666666666666666","0.5","0.0","baby-carrots butter pepper salt balsamic-vinegar chives","Balsamic Glazed Carrots","http://lh5.ggpht.com/kF4As50RE33Z1qgW8bMYg7dXyvUV8j9f9869jbfnAi0qSkU8MPxBeH-ggF_nXSev2M83Dk_61JvHhtOr1xyH=s90","2700","5","Savour the Senses"
"The-Best-Fudgy-Homemade-Brownies_-From-Scratch-1507153","0.5","0.5","0.3333333333333333","0.0","0.8333333333333334","0.0","Dutch-processed-cocoa-powder baking-soda butter boiling-water sugar large-eggs pure-vanilla-extract salt flour chocolate-chips","The Best Fudgy Homemade Brownies, From Scratch","https://lh3.googleusercontent.com/me93BVbn8nXuWKORrfy4YtkAFh4h_pRFflp8J5LX8YbXfAFM0sqntPau8DcKARU68Niu7Opi4B4-ZzGHRwSEBmQ=s90","3300","4","Sweet Anna's"
